resource_id1,resource_id2,Exposition Coherence,Novelty231eb4ad-d0e8-4e94-a552-f8bd2358a47a,0b248202-12a9-405b-acd1-4ab8250e4198,0.854612523855773,0.02532411093129621
0b248202-12a9-405b-acd1-4ab8250e4198,2ee6f80f-0851-4cfa-b4bf-2655e9c46ab7,0.4870980072692197,0.32979792933736257
2ee6f80f-0851-4cfa-b4bf-2655e9c46ab7,81c6995c-dd95-418e-a8c4-c22d8ccd32e9,1.0,0.0
81c6995c-dd95-418e-a8c4-c22d8ccd32e9,15a464a4-a2d8-41dd-b00e-ff7fea0aa720,0.0,0.0
1b922fae-619f-4f52-9551-663b3206e4e5,8b9c50e6-e568-48f7-afee-91f46c8fb523,0.7434242641149841,0.2147644607334916
8b9c50e6-e568-48f7-afee-91f46c8fb523,0882e4d2-a8c8-4ec4-b3f2-513dd9dd1930,0.6479110187761798,0.3218612123763645
0882e4d2-a8c8-4ec4-b3f2-513dd9dd1930,0598accc-df55-4f03-9bb3-09bdd9a4acc6,0.4596445103802017,0.30969164303859714
0598accc-df55-4f03-9bb3-09bdd9a4acc6,8587312a-fd96-4256-928b-230462bbc65d,0.7705988066777772,0.46697196757713366
8587312a-fd96-4256-928b-230462bbc65d,b5597241-7c75-489f-8bb1-cb8693cf5465,0.8827624551038502,0.41990272767669934
19403f29-1e4c-4204-88c3-45f0669120a3,9478385a-246f-4f86-8ea3-834fabe93d80,0.6830805382958154,0.151721088869138
9478385a-246f-4f86-8ea3-834fabe93d80,b0320359-87f5-4697-be03-554ab72ad377,0.890882334450437,0.21225540192912734
b0320359-87f5-4697-be03-554ab72ad377,6a3ce9a2-dd08-4e81-88d0-a354a80230f7,0.9240897964558011,0.22267002371808498
6a3ce9a2-dd08-4e81-88d0-a354a80230f7,7cae3baf-d1ef-496e-8e13-e56346a8f3cb,0.5986016695916021,0.12015049711752612
7cae3baf-d1ef-496e-8e13-e56346a8f3cb,46fda8ac-7f33-4e84-81f0-774334fd3357,0.3584750772266856,0.44657713711273317
46fda8ac-7f33-4e84-81f0-774334fd3357,00c46b2c-3d39-4561-b42e-13daf01ce1ca,0.7695550351070364,0.7271921854777675
44cef389-b0d6-4387-ac89-165110464e2a,b63cc150-f395-4a2d-9d14-05fd6de98078,0.5419618871367595,0.39660644342861556
b63cc150-f395-4a2d-9d14-05fd6de98078,cc02648b-d8ba-4a34-8e36-b19f4c9d29d1,0.7224409613710833,0.5863506792368012
cc02648b-d8ba-4a34-8e36-b19f4c9d29d1,015df83c-5eba-4c14-a42b-6792f51550df,0.4162787456126117,0.2786115330651374
015df83c-5eba-4c14-a42b-6792f51550df,2b60eedb-30d8-4655-901f-ab1c80e26cdd,0.7680023577362581,0.5258801282352168
2b60eedb-30d8-4655-901f-ab1c80e26cdd,4b363f93-ee2e-490b-b6c3-8ddc61ef0949,0.5852923900855758,0.2812672624565838
